Date,Close
2015-01-02,39.681739807128906
2015-01-05,39.31684112548828
2015-01-06,38.7397575378418
2015-01-07,39.231964111328125
2015-01-08,40.3860969543457
2015-01-09,40.04665756225586
2015-01-12,39.54595947265625
2015-01-13,39.34229278564453
2015-01-14,39.002838134765625
2015-01-15,38.59550857543945
2015-01-16,39.240455627441406
2015-01-20,39.36775207519531
2015-01-21,38.96890640258789
2015-01-22,39.99573516845703
2015-01-23,40.03816223144531
2015-01-26,39.89390563964844
2015-01-27,36.20237731933594
2015-01-28,34.954898834228516
2015-01-29,35.6507682800293
2015-01-30,34.284481048583984
2015-02-02,35.03126525878906
2015-02-03,35.30283737182617
2015-02-04,35.50651550292969
2015-02-05,36.02416229248047
2015-02-06,35.990230560302734
2015-02-09,35.947776794433594
2015-02-10,36.151458740234375
2015-02-11,35.96474838256836
2015-02-12,36.56727981567383
2015-02-13,37.22922134399414
2015-02-17,37.246299743652344
2015-02-18,37.203575134277344
2015-02-19,37.177940368652344
2015-02-20,37.48562240600586
2015-02-23,37.73346710205078
2015-02-24,37.68217468261719
2015-02-25,37.59672164916992
2015-02-26,37.65654754638672
2015-02-27,37.47706985473633
2015-03-02,37.50269317626953
2015-03-03,36.98991012573242
2015-03-04,36.801876068115234
2015-03-05,36.8446159362793
2015-03-06,36.2036018371582
2015-03-09,36.62240219116211
2015-03-10,35.921573638916016
2015-03-11,35.878841400146484
2015-03-12,35.0583610534668
2015-03-13,35.36604690551758
2015-03-16,35.5198860168457
2015-03-17,35.639522552490234
2015-03-18,36.323265075683594
2015-03-19,36.1437873840332
2015-03-20,36.64804458618164
2015-03-23,36.63093566894531
2015-03-24,36.665130615234375
2015-03-25,35.434410095214844
2015-03-26,35.22074890136719
2015-03-27,35.0156364440918
2015-03-30,35.007076263427734
2015-03-31,34.750694274902344
2015-04-01,34.801963806152344
2015-04-02,34.43445587158203
2015-04-06,35.511329650878906
2015-04-07,35.49423599243164
2015-04-08,35.40024185180664
2015-04-09,35.4515266418457
2015-04-10,35.656639099121094
2015-04-13,35.6908073425293
2015-04-14,35.596797943115234
2015-04-15,36.11813735961914
2015-04-16,36.03267288208008
2015-04-17,35.571163177490234
2015-04-20,36.67368698120117
2015-04-21,36.44292449951172
2015-04-22,36.74205017089844
2015-04-23,37.04119110107422
2015-04-24,40.912818908691406
2015-04-27,41.04956817626953
2015-04-28,42.015342712402344
2015-04-29,41.929874420166016
2015-04-30,41.57090377807617
2015-05-01,41.5880012512207
2015-05-04,41.22905349731445
2015-05-05,40.68205642700195
2015-05-06,39.553897857666016
2015-05-07,39.91286849975586
2015-05-08,40.81026077270508
2015-05-11,40.48548889160156
2015-05-12,40.468387603759766
2015-05-13,40.707698822021484
2015-05-14,41.6392822265625
2015-05-15,41.28032302856445
2015-05-18,41.032466888427734
2015-05-19,40.92924880981445
2015-05-20,40.92924880981445
2015-05-21,40.791603088378906
2015-05-22,40.344295501708984
2015-05-26,40.0776252746582
2015-05-27,40.95504379272461
2015-05-28,40.81742858886719
2015-05-29,40.309871673583984
2015-06-01,40.62816619873047
2015-06-02,40.36149978637695
2015-06-03,40.30127716064453
2015-06-04,39.87979507446289
2015-06-05,39.690528869628906
2015-06-08,39.33783721923828
2015-06-09,39.269020080566406
2015-06-10,40.094825744628906
2015-06-11,39.9485969543457
2015-06-12,39.544281005859375
2015-06-15,39.1227912902832
2015-06-16,39.42387008666992
2015-06-17,39.544281005859375
2015-06-18,40.1894645690918
2015-06-19,39.656131744384766
2015-06-22,39.76795196533203
2015-06-23,39.49266815185547
2015-06-24,39.26042556762695
2015-06-25,39.269020080566406
2015-06-26,38.93354415893555
2015-06-29,38.16794204711914
2015-06-30,37.978694915771484
2015-07-01,38.23674774169922
2015-07-02,38.193756103515625
2015-07-06,38.18515396118164
2015-07-07,38.10772705078125
2015-07-08,38.05610275268555
2015-07-09,38.29698181152344
2015-07-10,38.374385833740234
2015-07-13,39.174407958984375
2015-07-14,39.24320983886719
2015-07-15,39.363643646240234
2015-07-16,40.13784408569336
2015-07-17,40.10343933105469
2015-07-20,40.36149978637695
2015-07-21,40.67117691040039
2015-07-22,39.174407958984375
2015-07-23,39.66473388671875
2015-07-24,39.518489837646484
2015-07-27,39.01095199584961
2015-07-28,39.002349853515625
2015-07-29,39.81956100463867
2015-07-30,40.32708740234375
2015-07-31,40.1722526550293
2015-08-03,40.26687240600586
2015-08-04,40.894840240478516
2015-08-05,40.92924880981445
2015-08-06,40.10343933105469
2015-08-07,40.2066650390625
2015-08-10,40.71418380737305
2015-08-11,39.92280197143555
2015-08-12,40.2066650390625
2015-08-13,40.198062896728516
2015-08-14,40.430320739746094
2015-08-17,40.70559310913086
2015-08-18,40.93071746826172
2015-08-19,40.359230041503906
2015-08-20,39.536643981933594
2015-08-21,37.29397964477539
2015-08-24,36.09038543701172
2015-08-25,35.042659759521484
2015-08-26,36.98224639892578
2015-08-27,38.012657165527344
2015-08-28,38.03865432739258
2015-08-31,37.683624267578125
2015-09-01,36.21162033081055
2015-09-02,37.54508972167969
2015-09-03,37.66630935668945
2015-09-04,36.895668029785156
2015-09-08,38.004005432128906
2015-09-09,37.29397964477539
2015-09-10,37.484474182128906
2015-09-11,37.64898681640625
2015-09-14,37.26798629760742
2015-09-15,38.08193588256836
2015-09-16,38.35902404785156
2015-09-17,38.315711975097656
2015-09-18,37.64898681640625
2015-09-21,38.19450378417969
2015-09-22,38.012657165527344
2015-09-23,37.98668670654297
2015-09-24,38.021324157714844
2015-09-25,38.04729080200195
2015-09-28,37.484474182128906
2015-09-29,37.614349365234375
2015-09-30,38.32437515258789
2015-10-01,38.62744140625
2015-10-02,39.45870590209961
2015-10-05,40.376548767089844
2015-10-06,40.48045349121094
2015-10-07,40.52374267578125
2015-10-08,41.08658218383789
2015-10-09,40.79216766357422
2015-10-12,40.69694137573242
2015-10-13,40.601680755615234
2015-10-14,40.41985321044922
2015-10-15,40.70559310913086
2015-10-16,41.13853454589844
2015-10-19,41.23377990722656
2015-10-20,41.363670349121094
2015-10-21,40.8701171875
2015-10-22,41.58880615234375
2015-10-23,45.77971649169922
2015-10-26,46.97465133666992
2015-10-27,46.489749908447266
2015-10-28,46.74085235595703
2015-10-29,46.2039909362793
2015-10-30,45.580570220947266
2015-11-02,46.100093841552734
2015-11-03,46.88806915283203
2015-11-04,47.104530334472656
2015-11-05,47.087215423583984
2015-11-06,47.55479431152344
2015-11-09,46.89672088623047
2015-11-10,46.333892822265625
2015-11-11,46.45511245727539
2015-11-12,46.16936111450195
2015-11-13,45.75373077392578
2015-11-16,46.55901336669922
2015-11-17,46.175472259521484
2015-11-18,46.94257354736328
2015-11-19,47.02103042602539
2015-11-20,47.23897933959961
2015-11-23,47.23897933959961
2015-11-24,47.2912712097168
2015-11-25,46.80310821533203
2015-11-27,47.0123176574707
2015-11-30,47.37844467163086
2015-12-01,48.136844635009766
2015-12-02,48.128135681152344
2015-12-03,47.2476921081543
2015-12-04,48.73833084106445
2015-12-07,48.65117645263672
2015-12-08,48.633731842041016
2015-12-09,47.927635192871094
2015-12-10,48.18043518066406
2015-12-11,47.125648498535156
2015-12-14,48.067108154296875
2015-12-15,48.11941146850586
2015-12-16,48.93013000488281
2015-12-17,48.55529022216797
2015-12-18,47.18666458129883
2015-12-21,47.79686737060547
2015-12-22,48.25016403198242
2015-12-23,48.659889221191406
2015-12-24,48.52912521362305
2015-12-28,48.773216247558594
2015-12-29,49.29624557495117
2015-12-30,49.0870361328125
2015-12-31,48.36349868774414
2016-01-04,47.770713806152344
2016-01-05,47.9886589050293
2016-01-06,47.11691665649414
2016-01-07,45.47807312011719
2016-01-08,45.617557525634766
2016-01-11,45.59139633178711
2016-01-12,46.00983428955078
2016-01-13,45.01606369018555
2016-01-14,46.29749298095703
2016-01-15,44.449440002441406
2016-01-19,44.07459259033203
2016-01-20,44.27510070800781
2016-01-21,44.00485610961914
2016-01-22,45.582679748535156
2016-01-25,45.14682388305664
2016-01-26,45.47807312011719
2016-01-27,44.64992904663086
2016-01-28,45.38219451904297
2016-01-29,48.023529052734375
2016-02-01,47.69227981567383
2016-02-02,46.201602935791016
2016-02-03,45.46935272216797
2016-02-04,45.329898834228516
2016-02-05,43.725894927978516
2016-02-08,43.072105407714844
2016-02-09,42.95878219604492
2016-02-10,43.33362579345703
2016-02-11,43.31619644165039
2016-02-12,44.02228927612305
2016-02-16,44.85638427734375
2016-02-17,46.02409362792969
2016-02-18,45.82216262817383
2016-02-19,45.497314453125
2016-02-22,46.226043701171875
2016-02-23,44.935401916503906
2016-02-24,45.09343719482422
2016-02-25,45.74314498901367
2016-02-26,45.04075622558594
2016-02-29,44.6719970703125
2016-03-01,46.16457748413086
2016-03-02,46.48942947387695
2016-03-03,45.962650299072266
2016-03-04,45.68169021606445
2016-03-07,44.803688049316406
2016-03-08,45.34805679321289
2016-03-09,46.39284896850586
2016-03-10,45.699256896972656
2016-03-11,46.59478759765625
2016-03-14,46.682594299316406
2016-03-15,47.05134201049805
2016-03-16,47.71860885620117
2016-03-17,47.99079513549805
2016-03-18,46.96355056762695
2016-03-21,47.28841018676758
2016-03-22,47.472782135009766
2016-03-23,47.38499450683594
2016-03-24,47.59568786621094
2016-03-28,47.00745391845703
2016-03-29,48.0346794128418
2016-03-30,48.33319854736328
2016-03-31,48.491249084472656
2016-04-01,48.789756774902344
2016-04-04,48.66683578491211
2016-04-05,47.90298843383789
2016-04-06,48.39466094970703
2016-04-07,47.8151969909668
2016-04-08,47.78007507324219
2016-04-11,47.68350601196289
2016-04-12,47.98200225830078
2016-04-13,48.59661102294922
2016-04-14,48.60538101196289
2016-04-15,48.86001205444336
2016-04-18,49.57118225097656
2016-04-19,49.50970458984375
2016-04-20,48.80732727050781
2016-04-21,48.97414016723633
2016-04-22,45.46219253540039
2016-04-25,45.75192642211914
2016-04-26,45.163665771484375
2016-04-27,44.724674224853516
2016-04-28,43.811580657958984
2016-04-29,43.78522872924805
2016-05-02,44.43495178222656
2016-05-03,43.706214904785156
2016-05-04,43.78522872924805
2016-05-05,43.84668731689453
2016-05-06,44.241783142089844
2016-05-09,43.9608268737793
2016-05-10,44.7949104309082
2016-05-11,44.82125473022461
2016-05-12,45.225120544433594
2016-05-13,44.84759521484375
2016-05-16,45.50608444213867
2016-05-17,44.65731430053711
2016-05-18,44.922569274902344
2016-05-19,44.489341735839844
2016-05-20,44.754581451416016
2016-05-23,44.232948303222656
2016-05-24,45.6121826171875
2016-05-25,46.080772399902344
2016-05-26,45.877418518066406
2016-05-27,46.25758743286133
2016-05-31,46.858802795410156
2016-06-01,46.7261848449707
2016-06-02,46.3990592956543
2016-06-03,45.789005279541016
2016-06-06,46.08961486816406
2016-06-07,46.063079833984375
2016-06-08,46.01004409790039
2016-06-09,45.63870620727539
2016-06-10,45.51492691040039
2016-06-13,44.330196380615234
2016-06-14,44.056121826171875
2016-06-15,43.932334899902344
2016-06-16,44.55122375488281
2016-06-17,44.32135009765625
2016-06-20,44.268306732177734
2016-06-21,45.2585334777832
2016-06-22,45.08170700073242
2016-06-23,45.89509963989258
2016-06-24,44.056121826171875
2016-06-27,42.818328857421875
2016-06-28,43.7113037109375
2016-06-29,44.6838493347168
2016-06-30,45.24085235595703
2016-07-01,45.23200225830078
2016-07-05,45.24085235595703
2016-07-06,45.42652130126953
2016-07-07,45.42652130126953
2016-07-08,46.23991775512695
2016-07-11,46.49631118774414
2016-07-12,47.04447555541992
2016-07-13,47.30971908569336
2016-07-14,47.51306915283203
2016-07-15,47.47769546508789
2016-07-18,47.70757293701172
2016-07-19,46.93838882446289
2016-07-20,49.4316291809082
2016-07-21,49.33435821533203
2016-07-22,50.0151481628418
2016-07-25,50.1566047668457
2016-07-26,50.18313217163086
2016-07-27,49.679168701171875
2016-07-28,49.69685745239258
2016-07-29,50.112396240234375
2016-08-01,50.023990631103516
2016-08-02,50.023990631103516
2016-08-03,50.368797302246094
2016-08-04,50.74013137817383
2016-08-05,51.244083404541016
2016-08-08,51.332489013671875
2016-08-09,51.456275939941406
2016-08-10,51.29713821411133
2016-08-11,51.544681549072266
2016-08-12,51.22639846801758
2016-08-15,51.38554382324219
2016-08-16,51.100860595703125
2016-08-17,51.207618713378906
2016-08-18,51.243202209472656
2016-08-19,51.26100158691406
2016-08-22,51.30547332763672
2016-08-23,51.501197814941406
2016-08-24,51.5545768737793
2016-08-25,51.75028610229492
2016-08-26,51.625732421875
2016-08-29,51.68800354003906
2016-08-30,51.501197814941406
2016-08-31,51.1186637878418
2016-09-01,51.234310150146484
2016-09-02,51.30547332763672
2016-09-06,51.252105712890625
2016-09-07,51.29656982421875
2016-09-08,51.09196472167969
2016-09-09,50.00659942626953
2016-09-12,50.7538948059082
2016-09-13,50.29128646850586
2016-09-14,50.051090240478516
2016-09-15,50.878440856933594
2016-09-16,50.93182373046875
2016-09-19,50.647151947021484
2016-09-20,50.54038619995117
2016-09-21,51.38554382324219
2016-09-22,51.43891525268555
2016-09-23,51.09196472167969
2016-09-26,50.620452880859375
2016-09-27,51.5545768737793
2016-09-28,51.625732421875
2016-09-29,51.065284729003906
2016-09-30,51.243202209472656
2016-10-03,51.083065032958984
2016-10-04,50.92292404174805
2016-10-05,51.278785705566406
2016-10-06,51.36775588989258
2016-10-07,51.421119689941406
2016-10-10,51.6346435546875
2016-10-11,50.878440856933594
2016-10-12,50.80727767944336
2016-10-13,50.63825607299805
2016-10-14,51.083065032958984
2016-10-17,50.90513610839844
2016-10-18,51.29656982421875
2016-10-19,51.180931091308594
2016-10-20,50.93182373046875
2016-10-21,53.07585525512695
2016-10-24,54.267967224121094
2016-10-25,54.25907897949219
2016-10-26,53.93880844116211
2016-10-27,53.4672966003418
2016-10-28,53.26268005371094
2016-10-31,53.30715560913086
2016-11-01,53.20038986206055
2016-11-02,52.871238708496094
2016-11-03,52.67552947998047
2016-11-04,52.23069381713867
2016-11-07,53.751983642578125
2016-11-08,53.79647445678711
2016-11-09,53.52957534790039
2016-11-10,52.2218017578125
2016-11-11,52.50648498535156
2016-11-14,51.705806732177734
2016-11-15,52.72684860229492
2016-11-16,53.42546844482422
2016-11-17,54.31214141845703
2016-11-18,54.052406311035156
2016-11-21,54.509193420410156
2016-11-22,54.74205780029297
2016-11-23,54.09719467163086
2016-11-25,54.213619232177734
2016-11-28,54.285282135009766
2016-11-29,54.715187072753906
2016-11-30,53.9718017578125
2016-12-01,53.022422790527344
2016-12-02,53.06719970703125
2016-12-05,53.93598556518555
2016-12-06,53.69415283203125
2016-12-07,54.96596145629883
2016-12-08,54.64353942871094
2016-12-09,55.50336837768555
2016-12-12,55.682491302490234
2016-12-13,56.40796661376953
2016-12-14,56.1392707824707
2016-12-15,56.049713134765625
2016-12-16,55.7989387512207
2016-12-19,56.98118209838867
2016-12-20,56.9095344543457
2016-12-21,56.9095344543457
2016-12-22,56.918495178222656
2016-12-23,56.64083480834961
2016-12-27,56.676666259765625
2016-12-28,56.41693115234375
2016-12-29,56.33631896972656
2016-12-30,55.655616760253906
2017-01-03,56.049713134765625
2017-01-04,55.7989387512207
2017-01-05,55.7989387512207
2017-01-06,56.2825813293457
2017-01-09,56.10344314575195
2017-01-10,56.085540771484375
2017-01-11,56.5960578918457
2017-01-12,56.076576232910156
2017-01-13,56.15719223022461
2017-01-17,56.004920959472656
2017-01-18,55.97805404663086
2017-01-19,55.7989387512207
2017-01-20,56.19301223754883
2017-01-23,56.39006042480469
2017-01-24,56.8916130065918
2017-01-25,57.03491973876953
2017-01-26,57.56334686279297
2017-01-27,58.91579818725586
2017-01-30,58.333614349365234
2017-01-31,57.903709411621094
2017-02-01,56.945350646972656
2017-02-02,56.5781364440918
2017-02-03,57.03491973876953
2017-02-06,56.99909210205078
2017-02-07,56.811004638671875
2017-02-08,56.73040771484375
2017-02-09,57.37526321411133
2017-02-10,57.321537017822266
2017-02-13,57.96641159057617
2017-02-14,58.18266296386719
2017-02-15,58.14662170410156
2017-02-16,58.13758850097656
2017-02-17,58.22771453857422
2017-02-21,58.11056900024414
2017-02-22,57.993408203125
2017-02-23,58.22771453857422
2017-02-24,58.22771453857422
2017-02-27,57.87630081176758
2017-02-28,57.651023864746094
2017-03-01,58.51605224609375
2017-03-02,57.67805862426758
2017-03-03,57.89431381225586
2017-03-06,57.91232681274414
2017-03-07,58.02947235107422
2017-03-08,58.56111145019531
2017-03-09,58.32682800292969
2017-03-10,58.507041931152344
